!Contact Email: help@wormbase.org
WB	WBGene00000001	aap-1		GO:0035014	GO_REF:0000002	IEA	InterPro:IPR001720	F		Y110A7A.10	gene	taxon:6239	20181214	WB		
WB	WBGene00000001	aap-1		GO:0040024	WB_REF:WBPaper00005614|PMID:12393910	IGI	WB:WBGene00000090	P		Y110A7A.10	gene	taxon:6239	20151214	WB		
WB	WBGene00000001	aap-1		GO:0040024	WB_REF:WBPaper00005614|PMID:12393910	IGI	WB:WBGene00000898	P		Y110A7A.10	gene	taxon:6239	20151214	WB		
WB	WBGene00000001	aap-1		GO:0040024	WB_REF:WBPaper00005614|PMID:12393910	IMP		P		Y110A7A.10	gene	taxon:6239	20060302	WB		
WB	WBGene00000001	aap-1		GO:0043551	WB_REF:WBPaper00046480|PMID:21873635	IBA	PANTHER:PTN000016388|RGD:3329|UniProtKB:P23727	P		Y110A7A.10	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000001	aap-1		GO:0046854	WB_REF:WBPaper00046480|PMID:21873635	IBA	FLYBASE:FBgn0020622|PANTHER:PTN000806614|UniProtKB:P23727	P		Y110A7A.10	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000001	aap-1		GO:0046935	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:109277|PANTHER:PTN000806614|RGD:3329|RGD:621042	F		Y110A7A.10	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000002	aat-1		GO:0003333	WB_REF:WBPaper00006408|PMID:14668347	IDA		P		F27C8.1	gene	taxon:6239	20131022	WB		
WB	WBGene00000002	aat-1		GO:0005886	WB_REF:WBPaper00006408|PMID:14668347	IDA		C		F27C8.1	gene	taxon:6239	20150730	WB		
WB	WBGene00000002	aat-1		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		F27C8.1	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000002	aat-1	contributes_to	GO:0015179	WB_REF:WBPaper00006408|PMID:14668347	IDA		F		F27C8.1	gene	taxon:6239	20131022	WB		
WB	WBGene00000002	aat-1		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		F27C8.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000002	aat-1		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		F27C8.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000002	aat-1		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		F27C8.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000002	aat-1		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		F27C8.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000002	aat-1		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		F27C8.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000002	aat-1		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		F27C8.1	gene	taxon:6239	20181110	GOC		
WB	WBGene00000002	aat-1		GO:1990184	WB_REF:WBPaper00006408|PMID:14668347	IPI	WB:WBGene00000225	C		F27C8.1	gene	taxon:6239	20131022	WB		
WB	WBGene00000003	aat-2		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		F07C3.7	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000003	aat-2		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		F07C3.7	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000003	aat-2		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		F07C3.7	gene	taxon:6239	20181214	WB		
WB	WBGene00000003	aat-2		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		F07C3.7	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000003	aat-2		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		F07C3.7	gene	taxon:6239	20181214	WB		
WB	WBGene00000003	aat-2		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		F07C3.7	gene	taxon:6239	20181214	WB		
WB	WBGene00000003	aat-2		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		F07C3.7	gene	taxon:6239	20181110	GOC		
WB	WBGene00000004	aat-3		GO:0003333	WB_REF:WBPaper00006408|PMID:14668347	IDA		P		F52H2.2	gene	taxon:6239	20131022	WB		
WB	WBGene00000004	aat-3		GO:0005886	WB_REF:WBPaper00006408|PMID:14668347	IDA		C		F52H2.2	gene	taxon:6239	20150730	WB		
WB	WBGene00000004	aat-3	contributes_to	GO:0015179	WB_REF:WBPaper00006408|PMID:14668347	IDA		F		F52H2.2	gene	taxon:6239	20131022	WB		
WB	WBGene00000004	aat-3		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		F52H2.2	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000004	aat-3		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		F52H2.2	gene	taxon:6239	20181214	WB		
WB	WBGene00000004	aat-3		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		F52H2.2	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000004	aat-3		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		F52H2.2	gene	taxon:6239	20181214	WB		
WB	WBGene00000004	aat-3		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		F52H2.2	gene	taxon:6239	20181214	WB		
WB	WBGene00000004	aat-3		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		F52H2.2	gene	taxon:6239	20181110	GOC		
WB	WBGene00000004	aat-3		GO:1990184	WB_REF:WBPaper00006408|PMID:14668347	IPI	WB:WBGene00000225	C		F52H2.2	gene	taxon:6239	20131022	WB		
WB	WBGene00000005	aat-4		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		T13A10.10	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000005	aat-4		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		T13A10.10	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000005	aat-4		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		T13A10.10	gene	taxon:6239	20181214	WB		
WB	WBGene00000005	aat-4		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		T13A10.10	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000005	aat-4		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		T13A10.10	gene	taxon:6239	20181214	WB		
WB	WBGene00000005	aat-4		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		T13A10.10	gene	taxon:6239	20181214	WB		
WB	WBGene00000005	aat-4		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		T13A10.10	gene	taxon:6239	20181110	GOC		
WB	WBGene00000006	aat-5		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		C55C2.5	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000006	aat-5		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		C55C2.5	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000006	aat-5		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		C55C2.5	gene	taxon:6239	20181214	WB		
WB	WBGene00000006	aat-5		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		C55C2.5	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000006	aat-5		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		C55C2.5	gene	taxon:6239	20181214	WB		
WB	WBGene00000006	aat-5		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		C55C2.5	gene	taxon:6239	20181214	WB		
WB	WBGene00000006	aat-5		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		C55C2.5	gene	taxon:6239	20181110	GOC		
WB	WBGene00000007	aat-6		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		T11F9.4	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000007	aat-6		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		T11F9.4	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000007	aat-6		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		T11F9.4	gene	taxon:6239	20181214	WB		
WB	WBGene00000007	aat-6		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		T11F9.4	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000007	aat-6		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		T11F9.4	gene	taxon:6239	20181214	WB		
WB	WBGene00000007	aat-6		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		T11F9.4	gene	taxon:6239	20181214	WB		
WB	WBGene00000007	aat-6		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		T11F9.4	gene	taxon:6239	20181110	GOC		
WB	WBGene00000008	aat-7		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		F54D12.3|F54D12.f	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000008	aat-7		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		F54D12.3|F54D12.f	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000008	aat-7		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		F54D12.3|F54D12.f	gene	taxon:6239	20181214	WB		
WB	WBGene00000008	aat-7		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		F54D12.3|F54D12.f	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000008	aat-7		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		F54D12.3|F54D12.f	gene	taxon:6239	20181214	WB		
WB	WBGene00000008	aat-7		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		F54D12.3|F54D12.f	gene	taxon:6239	20181214	WB		
WB	WBGene00000008	aat-7		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		F54D12.3|F54D12.f	gene	taxon:6239	20181110	GOC		
WB	WBGene00000009	aat-8		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		F28F9.4	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000009	aat-8		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		F28F9.4	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000009	aat-8		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		F28F9.4	gene	taxon:6239	20181214	WB		
WB	WBGene00000009	aat-8		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		F28F9.4	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000009	aat-8		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		F28F9.4	gene	taxon:6239	20181214	WB		
WB	WBGene00000009	aat-8		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		F28F9.4	gene	taxon:6239	20181214	WB		
WB	WBGene00000009	aat-8		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		F28F9.4	gene	taxon:6239	20181110	GOC		
WB	WBGene00000010	aat-9		GO:0009986	WB_REF:WBPaper00024381|PMID:15364921	IDA		C		Y53H1C.1	gene	taxon:6239	20060725	WB		
WB	WBGene00000010	aat-9		GO:0015179	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:1298205|MGI:MGI:1355323|PANTHER:PTN000208507|WB:WBGene00000002	F		Y53H1C.1	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000010	aat-9		GO:0016020	GO_REF:0000038	IEA	UniProtKB-KW:KW-0472	C		Y53H1C.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000010	aat-9		GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002293	C		Y53H1C.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000010	aat-9		GO:0016021	GO_REF:0000038	IEA	UniProtKB-KW:KW-0812	C		Y53H1C.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000010	aat-9		GO:0022857	GO_REF:0000002	IEA	InterPro:IPR002293	F		Y53H1C.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000010	aat-9		GO:0055085	GO_REF:0000002	IEA	InterPro:IPR002293	P		Y53H1C.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000010	aat-9		GO:1902475	GO_REF:0000108	IEA	GO:0015179	P		Y53H1C.1	gene	taxon:6239	20181110	GOC		
WB	WBGene00000011	abc-1		GO:0000278	WB_REF:WBPaper00003120|PMID:9649522	IMP		P			gene	taxon:6239	20041019	WB		
WB	WBGene00000011	abc-1		GO:0009792	WB_REF:WBPaper00003120|PMID:9649522	IMP		P			gene	taxon:6239	20150914	WB		
WB	WBGene00000011	abc-1		GO:0040025	WB_REF:WBPaper00003120|PMID:9649522	IMP		P			gene	taxon:6239	20041019	WB		
WB	WBGene00000012	abf-1		GO:0005576	GO_REF:0000037	IEA	UniProtKB-KW:KW-0964	C		C50F2.9	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000012	abf-1		GO:0005576	GO_REF:0000039	IEA	UniProtKB-SubCell:SL-0243	C		C50F2.9	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000012	abf-1		GO:0098542	GO_REF:0000002	IEA	InterPro:IPR031770	P		C50F2.9	gene	taxon:6239	20181214	WB		
WB	WBGene00000013	abf-2		GO:0003674	GO_REF:0000015	ND		F		C50F2.10|C50F2.e	gene	taxon:6239	20141020	WB		
WB	WBGene00000013	abf-2		GO:0005576	GO_REF:0000037	IEA	UniProtKB-KW:KW-0964	C		C50F2.10|C50F2.e	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000013	abf-2		GO:0005576	GO_REF:0000039	IEA	UniProtKB-SubCell:SL-0243	C		C50F2.10|C50F2.e	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000013	abf-2		GO:0031640	GO_REF:0000037	IEA	UniProtKB-KW:KW-0295	P		C50F2.10|C50F2.e	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000013	abf-2		GO:0042742	GO_REF:0000037	IEA	UniProtKB-KW:KW-0044	P		C50F2.10|C50F2.e	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000013	abf-2		GO:0050829	WB_REF:WBPaper00031161|PMID:17975555	IEP		P		C50F2.10|C50F2.e	gene	taxon:6239	20140724	WB		
WB	WBGene00000013	abf-2		GO:0050830	WB_REF:WBPaper00045314|PMID:24882217	IEP		P		C50F2.10|C50F2.e	gene	taxon:6239|taxon:46170	20140827	WB		
WB	WBGene00000013	abf-2		GO:0050832	GO_REF:0000037	IEA	UniProtKB-KW:KW-0295	P		C50F2.10|C50F2.e	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000013	abf-2		GO:0098542	GO_REF:0000002	IEA	InterPro:IPR031770	P		C50F2.10|C50F2.e	gene	taxon:6239	20181214	WB		
WB	WBGene00000018	abl-1		GO:0000077	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00000537	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0000077	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00002042	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0000077	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00003417	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0000166	GO_REF:0000037	IEA	UniProtKB-KW:KW-0547	F		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0004672	GO_REF:0000002	IEA	InterPro:IPR001245	F		M79.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000018	abl-1		GO:0004713	GO_REF:0000037	IEA	UniProtKB-KW:KW-0829	F		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0004713	GO_REF:0000002	IEA	InterPro:IPR020635|InterPro:IPR033221	F		M79.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000018	abl-1		GO:0004715	WB_REF:WBPaper00046480|PMID:21873635	IBA	FLYBASE:FBgn0000017|MGI:MGI:104908|MGI:MGI:1930958|MGI:MGI:95481|PANTHER:PTN001975310|UniProtKB:P00519|UniProtKB:Q05397|UniProtKB:Q14289|WB:WBGene00002213	F		M79.1	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000018	abl-1		GO:0004715	GO_REF:0000003	IEA	EC:2.7.10.2	F		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0004715	GO_REF:0000002	IEA	InterPro:IPR015015	F		M79.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000018	abl-1		GO:0004715	WB_REF:WBPaper00024301|PMID:15273685	ISS	UniProtKB:P00519	F		M79.1	gene	taxon:6239	20120702	WB		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00032484|PMID:19123269	IPI	WB:WBGene00008379	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00001132	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00001330	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00003241	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00003936	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00004203	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00006870	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00008379	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00015480	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00019777	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00021047	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00035531|PMID:19447967	IPI	WB:WBGene00077732	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00001330	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00003241	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00003936	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00004203	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00008379	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00015480	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00021047	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00042260|PMID:23549480	IPI	WB:WBGene00077732	F		M79.1	gene	taxon:6239	20181112	IntAct		
WB	WBGene00000018	abl-1		GO:0005515	WB_REF:WBPaper00033098|PMID:19402756	IPI	WB:WBGene00015146	F		M79.1	gene	taxon:6239	20120702	WB		
WB	WBGene00000018	abl-1		GO:0005524	GO_REF:0000037	IEA	UniProtKB-KW:KW-0067	F		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0005524	GO_REF:0000002	IEA	InterPro:IPR015015	F		M79.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000018	abl-1		GO:0005737	GO_REF:0000037	IEA	UniProtKB-KW:KW-0963	C		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0005737	GO_REF:0000039	IEA	UniProtKB-SubCell:SL-0086	C		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0005737	WB_REF:WBPaper00024301|PMID:15273685	ISS	UniProtKB:P00519	C		M79.1	gene	taxon:6239	20120702	WB		
WB	WBGene00000018	abl-1		GO:0005886	GO_REF:0000037	IEA	UniProtKB-KW:KW-1003	C		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0005886	GO_REF:0000039	IEA	UniProtKB-SubCell:SL-0039	C		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0006468	GO_REF:0000002	IEA	InterPro:IPR001245|InterPro:IPR015015|InterPro:IPR020635	P		M79.1	gene	taxon:6239	20181214	WB		
WB	WBGene00000018	abl-1		GO:0007283	WB_REF:WBPaper00004490|PMID:11076749	IMP		P		M79.1	gene	taxon:6239	20100614	WB		
WB	WBGene00000018	abl-1		GO:0010212	WB_REF:WBPaper00024301|PMID:15273685	IMP	WB:WBRNAi00062889|WB:WBRNAi00062890|WB:WBVar00091489	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0016020	GO_REF:0000037	IEA	UniProtKB-KW:KW-0472	C		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0016301	GO_REF:0000037	IEA	UniProtKB-KW:KW-0418	F		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0016310	GO_REF:0000037	IEA	UniProtKB-KW:KW-0418	P		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0016740	GO_REF:0000037	IEA	UniProtKB-KW:KW-0808	F		M79.1	gene	taxon:6239	20181110	UniProt		
WB	WBGene00000018	abl-1		GO:0030154	WB_REF:WBPaper00046480|PMID:21873635	IBA	PANTHER:PTN001975310|RGD:628758	P		M79.1	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000018	abl-1		GO:0030336	WB_REF:WBPaper00033098|PMID:19402756	IGI	WB:WBGene00000424	P		M79.1	gene	taxon:6239	20090608	WB		
WB	WBGene00000018	abl-1		GO:0038083	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:95481|PANTHER:PTN001975310|RGD:628758|UniProtKB:P00519|UniProtKB:Q14289	P		M79.1	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000018	abl-1		GO:0042127	WB_REF:WBPaper00046480|PMID:21873635	IBA	MGI:MGI:87859|PANTHER:PTN001975310|UniProtKB:Q05397	P		M79.1	gene	taxon:6239	20170228	GO_Central		
WB	WBGene00000018	abl-1		GO:0043066	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00000417	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0043066	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00000423	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0043066	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00001170	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0043066	WB_REF:WBPaper00024301|PMID:15273685	IMP	WB:WBRNAi00062889|WB:WBRNAi00062890|WB:WBVar00091489	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0043518	WB_REF:WBPaper00024301|PMID:15273685	IGI	WB:WBGene00000467	P		M79.1	gene	taxon:6239	20061031	WB		
WB	WBGene00000018	abl-1		GO:0043518	WB_REF:WBPaper00024301|PMID:15273685	IMP		P		M79.1	gene	taxon:6239	20061031	WB		
